@relation KDDTrain20DOS-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute duration numeric
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute land {0,1}
@attribute wrong_fragment numeric
@attribute urgent numeric
@attribute hot numeric
@attribute num_failed_logins numeric
@attribute logged_in {0,1}
@attribute num_compromised numeric
@attribute root_shell numeric
@attribute su_attempted numeric
@attribute num_root numeric
@attribute num_file_creations numeric
@attribute num_shells numeric
@attribute num_access_files numeric
@attribute num_outbound_cmds numeric
@attribute is_host_login {0,1}
@attribute is_guest_login {0,1}
@attribute count numeric
@attribute srv_count numeric
@attribute serror_rate numeric
@attribute srv_serror_rate numeric
@attribute rerror_rate numeric
@attribute srv_rerror_rate numeric
@attribute same_srv_rate numeric
@attribute diff_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_diff_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute dst_host_serror_rate numeric
@attribute dst_host_srv_serror_rate numeric
@attribute dst_host_rerror_rate numeric
@attribute dst_host_srv_rerror_rate numeric
@attribute protocol_type {1,2,3}
@attribute service {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute flag {1,2,3,4,5,6,7,8,9,10,11}
@attribute xAttack {0,1}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,1,1,1,0,0,0.007843,1,1,0,0.5,0.05,0,0,1,0.58,1,25,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21135,0.033268,1,1,0,0,0.16,0.06,0,0.72549,0.066667,0.09,0.1,0.01,0,1,1,0,0,1,50,4,1
0,0.000027,0.000035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.060665,0.062622,0,0,0,0,1,0,0.06,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0.000716,0.000164,0.000065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.005871,0,0,0,0,1,0,1,0.537255,0.654902,0.69,0.03,0.01,0.01,0,0,0,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213307,0.039139,1,1,0,0,0.18,0.06,0,1,0.054902,0.05,0.07,0,0,1,1,0,0,1,9,4,1
0,0.000005,0.000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,0.94902,0.95,0.01,0.01,0,0,0,0,0,3,12,2,0
0,0.00003,0.000094,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021526,0.074364,0,0,0,0,1,0,0.18,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254403,0.011742,1,1,0,0,0.05,0.07,0,1,0.019608,0.02,0.06,0,0,1,1,0,0,1,24,4,1
0,0.000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005871,0.001957,0,0,0,0,0.33,0.67,0,1,0.003922,0,0.73,0.99,0,0,0,0,0,3,45,2,0
0.000018,0.000112,0.000072,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.005871,0,0,0,0,1,0,1,0.529412,0.380392,0.72,0.08,0.01,0,0.01,0,0,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422701,0.015656,1,1,0,0,0.04,0.06,0,1,0.05098,0.05,0.08,0,0,1,1,0,0,1,50,4,1
0,0.00003,0.000281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.588235,1,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,0.000046,0.000538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0.5,0.5,0,0,1,0,0,0.52549,1,1,0,0.01,0.04,0.01,0,0.13,0.08,1,25,2,0
0,0.000032,0.000056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.027397,0.027397,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0.000039,0.000289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0.000131,0.000065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.005871,0,0,0,0,1,0,1,0.196078,0.521569,0.34,0.1,0.02,0.02,0,0,0,0,1,55,2,0
0,0.000036,0.000388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007828,0.007828,0,0,0,0,1,0,0,0.721569,1,1,0,0.01,0.02,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506849,0.023483,1,1,0,0,0.05,0.07,0,1,0.047059,0.05,0.07,0,0,1,1,0,0,1,6,4,1
0,0.000027,0.000121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009785,0.015656,0,0,0,0,1,0,0.25,0.019608,1,1,0,0.2,0.03,0,0,0,0,1,25,2,0
0,0.00004,0,0,0,0,0,0,1,0,0,0,0.002051,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,0.007843,0.01,0.02,0.01,0,0,0,0,0,1,20,2,0
0,0.000039,0.000156,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.039216,1,1,0,0.1,0.05,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39726,0.005871,1,1,0,0,0.01,0.06,0,1,0.011765,0.01,0.07,0,0,1,1,0,0,1,5,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238748,0.017613,1,1,0,0,0.07,0.06,0,1,0.039216,0.04,0.06,0,0,1,1,0,0,1,50,4,1
0,0.000068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886497,0.886497,0,0,0,0,1,0,0,0.976471,0.976471,1,0,1,0,0,0,0,0,2,16,2,1
0,0.000029,0.000513,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017613,0.017613,0,0,0,0,1,0,0,0.094118,1,1,0,0.04,0.07,0,0,0,0,1,25,2,0
0.000018,0.000464,0.0001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.005871,0,0,0,0,1,0,1,0.501961,0.956863,0.95,0.02,0.01,0.01,0,0,0,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031311,0.013699,1,1,0,0,0.44,0.25,0,1,0.262745,0.26,0.02,0,0,1,1,0,0,1,25,4,1
0,0.000094,0.000065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.74902,0.341176,0.46,0.03,0.01,0,0,0,0,0,1,55,2,0
0,0.000025,0.000266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.007828,0.009785,0,0,0,0,1,0,0.4,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0.000037,0.286284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,0.043137,0.294118,0.55,0.36,0.55,0.03,0,0,0,0,1,20,2,0
0,0.000037,0.000033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.035225,0.035225,0,0,0,0,1,0,0,0.196078,1,1,0,0.02,0.04,0,0,0,0,1,25,2,0
0,0.000068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589041,0.589041,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2,16,2,1
0.11278,0.000113,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.001957,0,0,0.5,1,0.5,1,0,0.082353,0.015686,0.19,0.14,0.05,0,0,0,0.19,1,1,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291585,0.046967,1,1,0,0,0.16,0.05,0,1,0.031373,0.03,0.06,0,0,1,1,0,0,1,37,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21135,0.019569,1,1,0,0,0.09,0.05,0,1,0.039216,0.04,0.04,0,0,1,1,0,0,1,17,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11546,0.02544,1,1,0,0,0.22,0.1,0,1,0.062745,0.06,0.08,0,0,1,1,0,0,1,50,4,1
0,0.000033,0.000304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009785,0.011742,0,0,0,0,1,0,0.33,0.086275,1,1,0,0.05,0.04,0,0,0,0,1,25,2,0
0,0.000243,0.000065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.407843,0.643137,0.63,0.04,0.01,0.01,0,0,0.02,0.05,1,55,2,0
0,0.000026,0.000078,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.013699,0.04501,0,0,0,0,1,0,0.13,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455969,0.039139,1,1,0,0,0.09,0.06,0,1,0.078431,0.08,0.07,0,0,1,1,0,0,1,45,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266145,0.037182,1,1,0,0,0.14,0.06,0,0.145098,0.007843,0.05,0.19,0.03,0,1,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579256,0.02544,1,1,0,0,0.04,0.05,0,1,0.05098,0.05,0.05,0,0,1,1,0,0,1,25,4,1
0,0.000027,0.000066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.033268,0.033268,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495108,0.005871,1,1,0,0,0.01,0.06,0,1,0.015686,0.02,0.06,0,0,1,1,0,0,1,11,4,1
0.001873,0.000191,0.000809,0,0,0,0.29703,0,1,0,0,0,0,0,0,0,0,0,1,0.001957,0.001957,0,0,0,0,1,0,0,0.521569,0.129412,0.25,0.03,0.01,0,0,0,0,0,1,20,2,0
0,0.000028,0.000518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.029354,0.029354,0,0,0,0,1,0,0,0.058824,1,1,0,0.07,0.02,0,0,0,0,1,25,2,0
0,0.007115,0.00162,0,0,0,0.019802,0,1,0.001131,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0,0,1,0,0,0.078431,0.078431,1,0,0.05,0,0,0,0.05,0.05,1,25,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215264,0.001957,1,1,0,0,0.01,0.06,0,1,0.003922,0,0.07,0,0,1,1,0,0,1,59,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217221,0.005871,0,0,1,1,0.03,0.08,0,0.921569,0.011765,0.01,0.07,0,0,0,0,1,1,1,33,1,1
0,0.000031,0.002462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,0.007843,1,1,0,0.5,0.02,0,0,0,0,1,25,2,0
0,0.000198,0.000065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.372549,0.37,0.02,0,0,0,0.01,0,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436399,0.003914,1,1,0,0,0.01,0.06,0,1,0.007843,0.01,0.07,0,0,1,1,0,0,1,36,4,1
0,0.000029,0.000086,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.013699,0.013699,0,0,0,0,1,0,0,0.043137,1,1,0,0.09,0.04,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,1,1,0,0,1,0,0,0.486275,0.25098,0.52,0.02,0.01,0,0.98,0.97,0,0,1,61,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123288,0.031311,1,1,0,0,0.25,0.06,0,1,0.239216,0.24,0.02,0,0,1,1,0,0,1,19,4,1
0.000514,0.000043,0.000207,0,0,0,0.059406,0,1,0,0,0,0,0,0,0,0,0,1,0.001957,0.001957,0,0,0,0,1,0,0,0.180392,0.05098,0.28,0.09,0.02,0,0,0,0.07,0.15,1,20,2,0
0,0.000029,0.000095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.037182,0.037182,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0.000041,0.000055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009785,0.009785,0,0,0,0,1,0,0,0.058824,1,1,0,0.07,0.04,0,0,0,0,1,25,2,0
0,0.000043,0.001017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0,0,1,0,0,0.254902,1,1,0,0.02,0.01,0,0,0,0,1,25,2,0
0,0.000041,0.00006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0,0,1,0,0,0.419608,1,1,0,0.01,0.02,0,0,0.01,0,1,25,2,0
0,0.00051,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.011742,0.013699,0,0,0,0,1,0,0.29,0.992157,0.211765,0.21,0.01,0.21,0,0,0,0,0,1,20,2,0
0,0.000031,0.000126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.019569,0.023483,0,0,0,0,1,0,0.25,0.12549,1,1,0,0.03,0.02,0,0,0,0,1,25,2,0
0,0.000039,0.000128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.101761,0.101761,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561644,0.037182,1,1,0,0,0.07,0.06,0,1,0.07451,0.07,0.06,0,0,1,1,0,0,1,20,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176125,0.005871,1,1,0,0,0.03,0.08,0,1,0.011765,0.01,0.08,0,0,1,1,0,0,1,50,4,1
0,0.000968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029354,0.029354,0,0,0,0,1,0,0,0.482353,0.113725,0.24,0.03,0.24,0,0,0,0,0,1,20,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547945,0.035225,1,1,0,0,0.06,0.06,0,1,0.070588,0.07,0.07,0,0,1,1,0,0,1,67,4,1
0,0.000039,0.000286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.086106,0.09002,0.02,0.02,0,0,1,0,0.07,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272016,0.037182,1,1,0,0,0.14,0.06,0,1,0.062745,0.06,0.05,0,0,1,1,0,0,1,50,4,1
0.000514,0.000112,0.000504,0,0,0,0.178218,0,1,0,0,0,0,0,0,0,0,0,1,0.001957,0.001957,0,0,0,0,1,0,0,0.686275,0.109804,0.16,0.04,0.01,0,0,0,0.01,0.07,1,20,2,0
0,0.000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.001957,0,0,0,0,0.5,1,0,1,0.07451,0.07,0.01,0.09,0,0,0,0,0,2,66,2,0
0,0.000006,0.000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477495,0.477495,0,0,0,0,1,0.01,0.01,1,1,1,0,0,0,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035225,0.015656,1,1,0,0,0.44,0.22,0,1,0.266667,0.27,0.03,0.01,0,1,1,0,0,1,19,4,1
0.005914,0.000032,0.001575,0,0,0,0,0,1,0.003394,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.058824,0.015686,0.27,0.2,0.07,0,0.07,0,0.13,0.5,1,61,2,0
0,0.000045,0.000064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.037182,0,0,0,0,1,0,0.11,0.309804,1,1,0,0.01,0.04,0,0,0,0,1,25,2,0
0,0.000768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033268,0.033268,0,0,0,0,1,0,0,1,0.090196,0.09,0.07,0.09,0,0.85,0,0,0,1,20,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446184,0.02544,1,1,0,0,0.06,0.05,0,1,0.05098,0.05,0.06,0,0,1,1,0,0,1,57,4,1
0,0.00004,0.001713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.013699,0.017613,0,0,0,0,1,0,0.33,0.090196,0.376471,1,0,0.04,0.08,0,0,0,0.02,1,25,2,0
0,0.000033,0.000461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.015656,0.015656,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0.000029,0.000261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02544,0.02544,0,0,0,0,1,0,0,0.05098,1,1,0,0.08,0.03,0,0,0,0,1,25,2,0
0.000496,0.000193,0.000809,0,0,0,0.29703,0,1,0,0,0,0,0,0,0,0,0,1,0.001957,0.001957,0,0,0,0,1,0,0,0.172549,0.047059,0.27,0.11,0.02,0,0.02,0,0,0,1,20,2,0
0,0.000037,0.000061,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017613,0.017613,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0.000025,0.00029,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.005871,0,0,0,0,1,0,0.67,1,0.996078,1,0.01,0,0,0,0,0,0,1,25,2,0
0,0.000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066536,0.064579,0,0,0.03,0,0.97,0.06,0,1,0.129412,0.13,0.02,0.13,0,0,0,0.67,0,3,50,2,1
0,0.000039,0.000076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017613,0.035225,0,0,0,0,1,0,0.11,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277886,0.027397,1,1,0,0,0.1,0.06,0,1,0.031373,0.03,0.07,0,0,1,1,0,0,1,20,4,1
0,0.000028,0.000057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.019569,0.058708,0,0,0,0,1,0,0.07,0.309804,1,1,0,0.01,0.01,0,0,0,0,1,25,2,0
0,0.000014,0.000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.301961,0.298039,0.99,0.03,0.01,0,0,0,0,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023483,0.023483,1,1,0,0,1,0,0,0.290196,0.533333,0.43,0.03,0.01,0.01,0.97,0.24,0,0,1,55,4,1
0,0.000036,0.000121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0,0,1,0,0,0.890196,1,1,0,0,0.01,0,0,0,0,1,25,2,0
0,0.000326,0.000533,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02544,0.02544,0,0,0,0,1,0,0,0.141176,1,1,0,0.03,0.05,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544031,0.039139,0,0,1,1,0.07,0.06,0,1,0.078431,0.08,0.07,0,0,0,0,1,1,1,9,1,1
0,0.000025,0.000469,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.029354,0.039139,0,0,0,0,1,0,0.15,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0.000033,0.0012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005871,0.009785,0,0,0,0,1,0,0.6,0.011765,1,1,0,0.33,0.04,0,0,0,0,1,25,2,0
0,0.000014,0.000028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.380392,0.329412,0.87,0.02,0.01,0,0,0,0,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,1,1,0,0,1,0,0,0.247059,0.533333,0.33,0.03,0.02,0.01,0.97,0.15,0,0,1,55,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227006,0.013699,1,1,0,0,0.06,0.06,0,1,0.109804,0.11,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101761,0.023483,0.98,1,0.02,0,0.23,0.1,0,1,0.12549,0.13,0.05,0.01,0,1,1,0,0,1,61,4,1
0,0.000005,0.000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.227451,0.788235,1,0,1,0.01,0,0,0,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279843,0.027397,0,0,1,1,0.1,0.06,0,1,0.031373,0.03,0.07,0,0,0,0,1,1,1,20,3,1
0.000184,0.000018,0.00044,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.003922,0.027451,1,0,1,0.86,0,0,0,0,1,61,2,0
0,0.000098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.227451,0.105882,0.12,0.07,0.12,0.07,0,0,0,0,1,20,2,0
0,0.000038,0.000484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.037182,0.037182,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035225,0.033268,1,1,0,0,0.94,0.11,0,1,0.066667,0.07,0.07,0,0,1,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409002,0.02544,1,1,0,0,0.06,0.08,0,1,0.05098,0.05,0.09,0,0,1,1,0,0,1,50,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475538,0.017613,1,1,0,0,0.04,0.07,0,1,0.078431,0.08,0.07,0,0,1,1,0,0,1,69,4,1
0.000533,0.000043,0.000207,0,0,0,0.059406,0,1,0,0,0,0,0,0,0,0,0,1,0.001957,0.001957,0,0,0,0,1,0,0,1,0.235294,0.24,0.02,0,0,0,0,0.03,0.1,1,20,2,0
0.000018,0.000378,0.000065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001957,0.005871,0,0,0,0,1,0,1,0.047059,0.043137,0.92,0.17,0.08,0,0,0,0,0,1,55,2,0
0,0.000044,0.002845,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003914,0.064579,0.5,0.03,0,0,1,0,0.06,0.678431,1,1,0,0.01,0.01,0.01,0,0.01,0,1,25,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195695,0.013699,0,0,1,1,0.07,0.07,0,1,0.027451,0.03,0.06,0,0,0,0,1,1,1,18,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205479,0.013699,0,0,1,1,0.07,0.07,0,1,0.05098,0.05,0.07,0,0,0,0,1,1,1,50,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252446,0.035225,1,1,0,0,0.14,0.06,0,1,0.078431,0.08,0.06,0,0,1,1,0,0,1,42,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074364,0.017613,1,1,0,0,0.24,0.11,0,1,0.192157,0.19,0.03,0.01,0,1,1,0,0,1,19,4,1
0,0,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,1,1,0,0,1,0,0,1,0.309804,0.31,0.61,0,0,0.21,0.68,0.6,0,1,61,7,1
0,0.000007,0.000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0.87,0,0,0,0,0,3,50,2,0
0,0.007115,0.00162,0,0,0,0.019802,0,1,0.001131,0,0,0,0,0,0,0,0,0,0.003914,0.017613,0,0,0.5,0.11,1,0,0.22,1,0.898039,0.9,0.01,0,0,0,0,0.01,0,1,25,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446184,0.017613,0,0,1,1,0.04,0.06,0,1,0.035294,0.04,0.07,0,0,0,0,1,1,1,29,1,1
0.139024,0,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.647059,0.65,0.33,0,0,0.49,0.76,0.33,0.01,1,61,2,1
0,0.000007,0.00001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575342,0.575342,0,0,0,0,1,0,0,1,1,1,0,0.93,0,0,0,0,0,3,50,2,0
0,0.000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,0.364706,0.2,0.09,0.04,0.09,0.04,0,0,0.01,0,1,20,2,0
0,0,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,1,1,0,0,1,0,0,1,0.45098,0.45,0.02,0,0,0.53,0.36,0.01,0.01,1,61,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183953,0.183953,1,1,0,0,1,0,0,1,1,1,0,0,0,0.76,0.76,0.21,0.21,1,25,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334638,0.029354,1,1,0,0,0.09,0.09,0,1,0.058824,0.06,0.09,0,0,1,1,0,0,1,9,4,1
0,0,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,1,1,0,0,1,0,0,1,0.572549,0.57,0.02,0,0,0.53,0.49,0.01,0.01,1,61,7,1
0,0,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,1,1,0,0,1,0,0,1,0.619608,0.62,0.02,0,0,0.55,0.53,0.01,0.01,1,61,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199609,0.199609,1,1,0,0,1,0,0,1,1,1,0,0,0,0.62,0.62,0.35,0.35,1,25,4,1
